0.6364	0.6364	0.6364	0.6364	0.6364	0.3636	0.3636	0.3636	0.3636	0.3636	0.4545	0.4545	0.4545	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636
0.4545	0.6364	0.6364	0.5455	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364	0.5455	0.5455	0.6364	0.5455	0.5455	0.5455	0.5455	0.6364	0.6364	0.6364
0.4545	0.6364	0.5455	0.5455	0.4545	0.6364	0.6364	0.6364	0.6364	0.6364	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455
0.4167	0.5000	0.5000	0.5000	0.5000	0.5000	0.5833	0.5833	0.5833	0.5833	0.6667	0.7500	0.5833	0.5833	0.6667	0.5833	0.5833	0.5833	0.5833	0.6667	0.6667	0.6667
0.5833	0.5833	0.5000	0.4167	0.4167	0.4167	0.3333	0.3333	0.3333	0.3333	0.3333	0.3333	0.3333	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500
0.5455	0.6364	0.6364	0.4545	0.6364	0.6364	0.8182	0.7273	0.7273	0.7273	0.7273	0.7273	0.7273	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364
0.4545	0.7273	0.5455	0.4545	0.5455	0.4545	0.4545	0.4545	0.4545	0.4545	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636	0.3636
0.4545	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.4545	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455
0.5000	0.4167	0.5000	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.5000	0.5000	0.4167	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000
0.4167	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000
0.7273	0.7273	0.6364	0.6364	0.8182	0.8182	0.6364	0.6364	0.6364	0.6364	0.5455	0.5455	0.6364	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455
0.5455	0.5455	0.6364	0.6364	0.5455	0.6364	0.6364	0.4545	0.4545	0.4545	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.6364	0.5455	0.5455	0.5455	0.5455	0.5455
0.5455	0.3636	0.2727	0.2727	0.2727	0.3636	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.2727	0.4545	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455
0.5000	0.5000	0.5000	0.5000	0.5000	0.3333	0.3333	0.3333	0.3333	0.3333	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167
0.4167	0.4167	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5833	0.5000	0.5833	0.5833	0.5833	0.5833
0.4545	0.5455	0.5455	0.5455	0.5455	0.5455	0.6364	0.6364	0.6364	0.6364	0.5455	0.4545	0.4545	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.4545	0.5455	0.5455
0.5455	0.8182	0.7273	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364	0.6364	0.4545	0.4545	0.5455	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545
0.4545	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.4545	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455
0.2500	0.4167	0.4167	0.4167	0.5000	0.5000	0.3333	0.4167	0.3333	0.3333	0.3333	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500
0.4167	0.5833	0.5833	0.5833	0.5833	0.5000	0.5833	0.5833	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5833	0.6667	0.6667	0.5833	0.5833	0.5833
0.3636	0.4545	0.4545	0.4545	0.4545	0.4545	0.2727	0.3636	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545
0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.5455	0.4545	0.4545	0.3636	0.6364	0.5455	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545
0.5455	0.5455	0.5455	0.5455	0.4545	0.5455	0.5455	0.4545	0.3636	0.3636	0.6364	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455	0.5455
0.4167	0.5000	0.5833	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.3333	0.3333	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167
0.5833	0.5000	0.4167	0.4167	0.4167	0.4167	0.4167	0.4167	0.3333	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000	0.5000
0.5455	0.5455	0.4545	0.4545	0.4545	0.3636	0.4545	0.1818	0.1818	0.1818	0.1818	0.1818	0.1818	0.1818	0.1818	0.1818	0.1818	0.2727	0.1818	0.2727	0.2727	0.2727
0.6364	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545
0.6364	0.6364	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.4545	0.3636	0.3636	0.2727	0.1818	0.2727	0.2727	0.1818	0.2727	0.2727	0.1818	0.1818	0.1818
