0.2609	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.3105	0.3105	0.1000	0.3105	0.3105	0.3105	0.3105	0.3105	0.3105	0.3105	0.3105	0.3105	0.3105	0.3105	0.3105
0.0430	0.0430	0.0430	-0.1491	-0.1000	0.2887	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	-0.1000	0.0690	0.0690	0.0690	0.0690	0.0690	-0.1491	-0.1491	-0.1491	-0.1491
-0.5590	-0.4667	-0.4667	-0.3105	-0.4485	-0.1000	-0.1000	-0.1000	-0.1000	0.0690	-0.4667	-0.4667	-0.4667	-0.4667	-0.4667	-0.3105	-0.3105	-0.3105	-0.3105	-0.3105	-0.3105	-0.3105
-0.3333	-0.5071	-0.5071	-0.3015	-0.3015	-0.3015	-0.3015	-0.4472	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015
-0.1925	0.5774	0.4472	0.4472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1690	-0.1690	-0.1690	-0.4472	-0.4472	-0.4472	-0.4472	-0.4472	-0.4472	-0.4472	-0.5774	-0.4472
0.3464	0.3464	0.2609	0.2609	0.2609	-0.3105	-0.3105	-0.3105	-0.3105	-0.3105	-0.1000	-0.1000	-0.1000	-0.2667	-0.2667	-0.2667	-0.2667	-0.2667	-0.2667	-0.2667	-0.2667	-0.2667
-0.1491	0.2609	0.2609	0.1000	0.2667	0.2667	0.2667	0.2667	0.2667	0.2667	0.2667	0.2667	0.0690	0.0690	0.2667	0.1000	0.1000	0.1000	0.1000	0.2667	0.2667	0.2667
-0.1491	0.3464	0.1491	0.1491	-0.1000	0.3105	0.3105	0.3105	0.3105	0.3105	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000
-0.1690	0.0000	0.0000	0.0000	0.0000	0.0000	0.1690	0.1690	0.1690	0.1690	0.3536	0.5774	0.3015	0.3015	0.4472	0.3015	0.3015	0.3015	0.3015	0.4472	0.4472	0.4472
0.1690	0.1690	0.0000	-0.1690	-0.1690	-0.1690	-0.3536	-0.3536	-0.3536	-0.3536	-0.3536	-0.3536	-0.3536	-0.5774	-0.5774	-0.5774	-0.5774	-0.5774	-0.5774	-0.5774	-0.5774	-0.5774
0.0430	0.3464	0.3464	-0.1491	0.2609	0.2609	0.6901	0.4667	0.4667	0.4667	0.4667	0.4667	0.4667	0.3105	0.3105	0.2667	0.2667	0.2667	0.2667	0.2667	0.2667	0.2667
-0.0690	0.4485	0.1491	-0.0690	0.1000	-0.0690	-0.0690	-0.0690	-0.0690	-0.0690	-0.2609	-0.2609	-0.2609	-0.2609	-0.2609	-0.2609	-0.2609	-0.2609	-0.2609	-0.2609	-0.2609	-0.2609
-0.2887	0.0000	0.0000	0.0000	0.0000	0.0690	0.0690	0.0690	0.0690	0.0690	-0.1491	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690
0.0000	-0.3015	0.0000	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	0.0000	0.0000	-0.1690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
-0.3015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.4485	0.4485	0.2609	0.2609	0.6333	0.6333	0.2609	0.2609	0.2609	0.2609	0.0430	0.0430	0.3464	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0690	0.0690	0.3464	0.2667	0.0690	0.3105	0.3105	-0.0690	-0.0690	-0.0690	0.0430	0.0430	0.0430	0.0430	0.0430	0.0430	0.2609	0.0430	0.0430	0.0430	0.0430	0.0430
0.0690	-0.2667	-0.4485	-0.4485	-0.4485	-0.2609	-0.0430	-0.0430	-0.0430	-0.0430	-0.0430	-0.0430	-0.0430	-0.0430	-0.4485	-0.0430	0.1491	0.1491	0.1491	0.1491	0.1491	0.1491
0.0000	0.0000	0.0000	0.0000	0.0000	-0.3536	-0.3536	-0.3536	-0.3536	-0.3536	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690	-0.1690
-0.1690	-0.1925	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.3015	-0.0000	0.3015	0.3015	0.3015	0.3015
-0.1491	0.0430	0.0430	0.1000	0.1000	0.1000	0.2609	0.2609	0.2609	0.2609	0.1000	-0.1000	-0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	-0.1000	0.1000	0.1000
0.0690	0.6901	0.4667	0.2667	0.2667	0.2667	0.2667	0.2667	0.2667	0.2667	-0.0690	-0.0690	0.1000	-0.0690	-0.0690	-0.0690	-0.0690	-0.0690	-0.0690	-0.0690	-0.0690	-0.0690
-0.1491	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	0.0690	-0.1000	0.1491	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000
-0.5071	-0.1690	-0.1690	-0.1690	0.0000	0.0000	-0.3333	-0.1690	-0.3333	-0.3333	-0.3333	-0.5071	-0.5071	-0.5071	-0.5071	-0.5071	-0.5071	-0.5071	-0.5071	-0.5071	-0.5071	-0.5071
-0.1690	0.1690	0.1690	0.1690	0.1690	0.0000	0.1690	0.1690	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.1690	0.3333	0.3333	0.1690	0.1690	0.1690
-0.4303	-0.2887	-0.2887	-0.2887	-0.2887	-0.2887	-0.5590	-0.4303	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491
-0.1491	-0.1491	-0.1491	-0.1000	-0.1000	-0.1000	0.1000	-0.1000	-0.0690	-0.2667	0.3464	0.0000	-0.2887	-0.2887	-0.2887	-0.2887	-0.2887	-0.2887	-0.2887	-0.2887	-0.2887	-0.2887
0.0000	0.0000	0.0000	0.0000	-0.2887	0.0430	0.0430	-0.1491	-0.3105	-0.3105	0.2667	0.1491	0.1491	0.1491	0.1491	0.1491	0.1491	0.1491	0.1491	0.1491	0.1491	0.1491
-0.1925	0.0000	0.1690	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925	-0.3536	-0.3536	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925	-0.1925
0.3015	-0.0000	-0.1925	-0.3015	-0.3015	-0.3015	-0.3015	-0.3015	-0.4472	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000
0.0430	0.0430	0.0000	0.0000	0.0000	-0.3464	0.0000	-0.6708	-0.6708	-0.6708	-0.6708	-0.6708	-0.6708	-0.6708	-0.6708	-0.6708	-0.6708	-0.4485	-0.6708	-0.4485	-0.4485	-0.4485
0.2667	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491
0.2609	0.2609	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.1491	-0.3105	-0.3105	-0.5590	-0.6901	-0.4667	-0.4667	-0.6901	-0.4667	-0.4667	-0.6901	-0.6901	-0.6901
