Taxon	IBD.15.A	IBD.60	IBD.48	IBD.29.A	IBD.30	neg.05	IBD.2	neg.11	neg.17	neg.23	IBD.32.B	neg.18	neg.20	IBD.68	neg.24	IBD.50.A	neg.07	neg.08	IBD.1.B	neg.01	IBD.36	IBD.50	IBD.45.B	IBD.45.A	IBD.70	IBD.1.A	IBD.32.A	IBD.6.A	neg.26	neg.14	neg.16	neg.19	IBD.31	IBD.16.A	IBD.51.A	IBD.50.B	IBD.6.B	IBD.2.B	IBD.2.A	neg.04	IBD.43	IBD.28.B	neg.12	IBD.46	IBD.73	neg.02	IBD.16.B	IBD.51.B	neg.06	IBD.34	neg.25	neg.10	neg.15	neg.27	IBD.10	neg.03	neg.13	IBD.61	neg.22	IBD.43.B	IBD.38	IBD.9	neg.09	IBD.43.A	IBD.15.B	IBD.3	IBD.29.B	neg.21	IBD.40	IBD.42.B	IBD.42.A	IBD.8.A	IBD.4	IBD.58	IBD.20	IBD.22	IBD.37	IBD.8.B	IBD.28.A	IBD.8	IBD.51	IBD.6	IBD.18	IBD.48.B	IBD.48.A	IBD.33	IBD.29	neg.29	neg.30	neg.28
k__Bacteria;p__Chloroflexi;c__Anaerolineae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000572409845449	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.000535618639529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__OPB11;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001755001755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253485424588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000480769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.000607533414338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b	0.000117495006462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000488997555012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519750519751	0.000212224108659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SJA-101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000212224108659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017559262511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001755001755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209951711106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B12-WMSP1;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000363636363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__SAR202;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055617352614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113122171946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000725689404935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__	0.0	0.0	0.0	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118483412322	0.00113927655938	0.0	0.0	0.0	8.8097964937e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00140154169587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0100111234705	0.0	0.0	0.0	0.0	0.0	0.0	0.00144230769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021770682148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220653133274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99400359784e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000700770847933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055617352614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000239062873536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	0.0	0.0	0.0	0.0	0.0	0.000300706660653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000700770847933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000117495006462	0.000746825989544	0.0	0.0	0.0	0.000150353330326	0.00107123727906	0.0	0.000215703192407	0.0	0.000457456541629	0.000602954476937	0.000163666121113	0.0	0.000142409569923	0.000651748859439	0.0	0.0	8.8097964937e-05	0.0	0.0	0.000672494956288	0.0	0.00208116545265	0.00113122171946	0.000331016219795	0.0003279763857	0.0	0.0001755001755	0.0	0.0	0.0	0.000488997555012	0.000506970849176	0.0	0.0	0.00209951711106	0.0	0.0	0.0	0.0	0.00139227288549	0.000146627565982	0.0	0.0	0.000725689404935	0.000647808248758	0.0	0.000225225225225	0.00122624156959	0.0	0.0	0.00154607297464	0.0	0.000712250712251	0.000531773464504	0.0	0.0010395010395	0.000212224108659	0.0	0.0	0.0	0.000313087038197	0.0	0.000380083618396	0.00055617352614	0.0	0.0	0.0	0.0	0.000418060200669	0.000342817963661	0.000480769230769	0.00141043723554	0.0	0.0	0.000514138817481	0.000128667009779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.0	0.0	0.000724112961622	0.0	0.0	0.0	0.00160685591859	0.0	0.0	0.0	0.000457456541629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000352391859748	0.000652315720809	0.0	0.00201748486886	0.000502260170768	0.00104058272633	0.0	0.000331016219795	0.0	0.000199880071957	0.0	0.000205086136177	0.000260010400416	0.0	0.0	0.0	0.0	0.0	0.000629855133319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519750519751	0.0	0.000502765208648	0.0	0.0	0.0	0.0	0.000380083618396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000931098696462	0.0	0.0	0.000369276218612	0.0	0.0	0.0	0.0	0.0	0.0	0.00068166325835	0.00093370681606	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.000117495006462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000431406384814	0.0	0.0	0.0	0.0	0.0	0.0	0.000217249619813	0.0	0.0	0.0	0.0	0.0	0.00134498991258	0.0	0.0	0.0	0.000331016219795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010055304173	0.0	0.0	0.0	0.0	0.0	0.00055617352614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000738552437223	0.0	0.0	0.0	0.0	0.0	0.000575043128235	0.0	0.0	0.0	0.0	0.000944287063267
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.000535618639529	0.0	0.000215703192407	0.0	0.0	0.000301477238468	0.000163666121113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000439882697947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00152033447358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00668380462725	0.0	0.0	0.0	0.0	0.000838926174497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000146627565982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000572409845449	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.000746825989544	0.0	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000434499239626	0.0	0.0	8.8097964937e-05	0.0	0.0	0.00134498991258	0.00100452034154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000582750582751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000215936082919	0.000528680941052	0.0	0.000613120784795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000478125747071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000369276218612	0.0	0.0	0.0	0.000572409845449	0.0	0.000575043128235	0.00068166325835	0.0	0.000133868808568	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.000352485019387	0.0	0.0	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164675211818	0.0	0.0	0.0	0.0	0.0	0.0	0.00150678051231	0.000520291363163	0.0	0.0	0.0003279763857	0.0	0.0	0.0	0.000260010400416	0.0	0.0	0.00101394169835	0.0	0.160256410256	0.000209951711106	0.000177053824363	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.00259123299503	0.0	0.0	0.0	0.0	0.0	0.0	0.000363636363636	0.00213675213675	0.000797660196756	0.0	0.0	0.0	0.0	0.00655737704918	0.0	0.0	0.0011329305136	0.000380083618396	0.0	0.000717188620607	0.0	0.0	0.00137174211248	0.0	0.0	0.00144230769231	0.0	0.0	0.0	0.00359897172237	0.0	0.0	0.0	0.0	0.000838926174497	0.0011448196909	0.0	0.0	0.0	0.0	0.00682730923695	0.000155303618574	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.000117495006462	0.0	0.114409847936	0.0	0.0	0.0	0.0198178896626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000176195929874	0.0	0.0	0.000672494956288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000712250712251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0565552699229	0.0	0.0	0.0	0.0	0.0	0.0641099026903	0.00494233937397	0.0	0.0	0.0	0.258099062918	0.00745457369157	0.104343720491
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	0.00140994007755	0.00149365197909	0.011585807386	0.0	0.0	0.0	0.00267809319764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000476417341591	0.0	0.0	0.0	0.0	0.0	0.0	0.000399760143914	0.0	0.0	0.0	0.0	0.000488997555012	0.00126742712294	0.0	0.0011655011655	0.00104975855553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000215936082919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137174211248	0.0	0.0	0.0	0.0	0.0	0.0	0.0503856041131	0.0	0.0	0.0	0.0	0.0	0.0383514596451	0.0	0.0	0.0	0.0	0.00294511378849	0.000465910855723	0.00188857412653
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0	0.000724112961622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00130005200208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514138817481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00147255689424	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	0.000746825989544	0.0	0.0	0.00108577633008	0.0	0.000535618639529	0.000220653133274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000868998479253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410172272354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000700770847933	0.00205973223481	0.0	0.0	0.000264340470526	0.0	0.0	0.0	0.0	0.000309214594929	0.0	0.0	0.000531773464504	0.000600841177649	0.0	0.0	0.0	0.000819672131148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00167224080268	0.0	0.00240384615385	0.0	0.0	0.0	0.0195372750643	0.0	0.0	0.0	0.0	0.00335570469799	0.0108757870635	0.0	0.0	0.0013633265167	0.0	0.0053547523427	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.000117495006462	0.00224047796863	0.357711803041	0.0	0.00108577633008	0.0	0.0332083556508	0.0	0.0	0.0	0.0	0.0	0.000163666121113	0.0	0.0	0.000217249619813	0.0	0.000201653559185	0.0	0.0	0.00809909480705	0.00201748486886	0.0	0.0	0.00678733031674	0.0	0.0	0.0	0.0001755001755	0.0	0.000780031201248	0.00381056069679	0.000488997555012	0.0	0.0	0.0	0.0	0.0	0.000273000273	0.0397690827453	0.0	0.0	0.000293255131965	0.000700770847933	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.000173310225303	0.0	0.0	0.0	0.0014245014245	0.0	0.0	0.0	0.00127334465195	0.0	0.0	0.00200803212851	0.0	0.0	0.00152033447358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.0	0.0334190231362	0.0	0.0	0.0	0.0	0.0	0.0658271322267	0.00329489291598	0.0	0.0	0.0	0.0262382864793	0.000776518092872	0.0056657223796
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.000587475032311	0.17998506348	0.00362056480811	0.0	0.000542888165038	0.0	0.00267809319764	0.000441306266549	0.000215703192407	0.00017559262511	0.0	0.0	0.0	0.0	0.0	0.000434499239626	0.0	0.000403307118371	8.8097964937e-05	0.0	0.0	0.00201748486886	0.0	0.0	0.00113122171946	0.000331016219795	0.0	9.99400359784e-05	0.0	0.0	0.0	0.00217746325531	0.000977995110024	0.0	0.0	0.0011655011655	0.0	0.00159348441926	0.001638001638	0.0	0.0	0.0	0.000146627565982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00213675213675	0.0	0.0	0.0	0.000636672325976	0.0	0.0	0.00100401606426	0.000313087038197	0.0	0.000760167236792	0.0	0.0	0.0	0.00135961930659	0.000457247370828	0.0	0.0	0.000961538461538	0.0	0.00343642611684	0.0	0.0179948586118	0.0	0.0	0.0	0.0	0.000838926174497	0.243846594161	0.0	0.0	0.0	0.00046685340803	0.00174029451138	0.0	0.110481586402
